,artist_name,artist_unique_id,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,moma_count,moma_count_to_date,whitney_count,whitney_count_to_date
2594,Jean Auguste Dominique Ingres,195,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,2.126611891,0,0,0,0
2595,Jean Auguste Dominique Ingres,195,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.983531268,0,0,0,0
2596,Jean Auguste Dominique Ingres,195,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,2.605821868,0,0,0,0
2597,Jean Auguste Dominique Ingres,195,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,1.667870529,0,0,0,0
2598,Jean Auguste Dominique Ingres,195,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,2.086294874,0,0,0,0
2599,Jean Baptiste Camille Corot,196,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.232432103,0,6,0,0
2600,Jean Baptiste Camille Corot,196,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.231103606,0,6,0,0
2601,Jean Baptiste Camille Corot,196,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.269542485,0,6,0,0
2602,Jean Baptiste Camille Corot,196,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.6063930736,0,6,0,0
2603,Jean Baptiste Camille Corot,196,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.5938176678,0,6,0,0
2604,Jean Baptiste Camille Corot,196,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.759897708,0,6,0,0
2605,Jean Baptiste Camille Corot,196,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.9969581378,0,6,0,0
2606,Jean Baptiste Camille Corot,196,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.658029571,0,6,0,0
2607,Jean Baptiste Camille Corot,196,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,1.046335491,0,6,0,0
2608,Jean Baptiste Greuze,197,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.330768762,0,0,0,0
2609,Jean Baptiste Greuze,197,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.328878208,0,0,0,0
2610,Jean Baptiste Greuze,197,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.384683644,0,0,0,0
2611,Jean Baptiste Greuze,197,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,1.09421267,0,0,0,0
2612,Jean Baptiste Greuze,197,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.9566108444,0,0,0,0
2613,Jean Baptiste Greuze,197,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.362834041,0,0,0,0
2614,Jean Baptiste Greuze,197,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.7104218449,0,0,0,0
2615,Jean Baptiste Greuze,197,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.896342983,0,0,0,0
2616,Jean Baptiste Greuze,197,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.935652814,0,0,0,0
2617,Jean Dubuffet,198,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,1.18440333,1,9,0,0
2618,Jean Dubuffet,198,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.5316204,0,10,0,0
2619,Jean Dubuffet,198,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.485665739,1,12,0,0
2620,Jean Dubuffet,198,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.450527084,0,12,0,0
2621,Jean Dubuffet,198,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.6784696164,0,13,0,0
2622,Jean Dubuffet,198,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.38932069,0,14,0,0
2623,Jean Dubuffet,198,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.440768825,0,14,0,0
2624,Jean Tinguely,202,6,2001,Swiss,Other,Male,White,Not Hispanic or Latinx,janson,0.28437377,0,2,0,0
2625,Jean François Millet,199,1,1963,French,French,Male,White,Not Hispanic or Latinx,janson,0.182625224,0,0,0,0
2626,Jean François Millet,199,1.1,1969,French,French,Male,White,Not Hispanic or Latinx,janson,0.181581405,0,0,0,0
2627,Jean François Millet,199,2,1977,French,French,Male,White,Not Hispanic or Latinx,janson,0.246778187,0,0,0,0
2628,Jean François Millet,199,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.5300453227,0,0,0,0
2629,Jean François Millet,199,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,1.087540844,0,0,0,0
2630,Jean François Millet,199,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.802440244,0,0,0,0
2631,Jean François Millet,199,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,1.054809791,0,0,0,0
2632,Jean François Millet,199,7,2007,French,French,Male,White,Not Hispanic or Latinx,janson,0.432973757,0,0,0,0
2633,Jean François Millet,199,8,2011,French,French,Male,White,Not Hispanic or Latinx,janson,0.438152987,0,0,0,0
2634,Jean-Michel Basquiat,205,7,2007,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.442351083,0,4,0,2
2635,Jean-Michel Basquiat,205,8,2011,American,American,Male,Black or African American,Not Hispanic or Latinx,janson,0.545238884,0,5,0,2
2636,Jennifer Bartlett,206,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.420046416,0,11,0,5
2637,Jennifer Bartlett,206,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.401366965,0,13,0,5
2638,Jerry Uelsmann,208,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.272867108,0,1,0,0
2639,Jerry Uelsmann,208,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.260656938,0,1,0,0
2640,Jerry Uelsmann,208,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.250691265,0,1,0,0
2641,Jerry Uelsmann,208,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.260754686,0,1,1,1
2642,Joan Miró,209,1,1963,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.170173504,0,6,0,0
2643,Joan Miró,209,1.1,1969,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.169200854,0,7,0,0
2644,Joan Miró,209,2,1977,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.85052696,0,10,0,0
2645,Joan Miró,209,3,1986,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,1.372798432,0,13,0,0
2646,Joan Miró,209,4,1991,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.8686092357,0,13,0,0
2647,Joan Miró,209,5,1995,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.361204059,1,15,0,0
2648,Joan Miró,209,6,2001,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.857937451,1,17,0,0
2649,Joan Miró,209,7,2007,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.351488031,0,18,0,0
2650,Joan Miró,209,8,2011,Spanish,Spanish,Male,White,Hispanic or Latinx,janson,0.383220373,0,19,0,0
2651,Joanne Leonard,211,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.305127259,0,0,0,0
2652,Joanne Leonard,211,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.5976691167,0,0,0,0
2653,Joanne Leonard,211,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.29600477,0,0,0,0
2654,Joanne Leonard,211,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.271462004,0,0,0,0
2655,Johann Heinrich Wilhelm Tischbein,212,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.538987494,0,0,0,0
2656,John Cage,214,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,0.33507607,0,8,0,0
2657,John Constable,215,1,1963,British,British,Male,White,Not Hispanic or Latinx,janson,0.57405621,0,1,0,0
2658,John Constable,215,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.570775114,0,1,0,0
2659,John Constable,215,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,0.628822492,0,1,0,0
2660,John Constable,215,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,1.177997657,0,1,0,0
2661,John Constable,215,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,1.307694164,0,1,0,0
2662,John Constable,215,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,1.228517595,0,1,0,0
2663,John Constable,215,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,1.614689405,0,1,0,0
2664,John Constable,215,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,1.376203368,0,1,0,0
2665,John Constable,215,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.830528796,0,1,0,0
2666,John Cotman,216,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.355988115,0,0,0,0
2667,John Cotman,216,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,0.317440487,0,0,0,0
2668,John Everett Millais,217,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.305248116,0,0,0,0
2669,John Everett Millais,217,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.395645607,0,0,0,0
2670,John Heartfield,220,3,1986,German,German,Male,White,Not Hispanic or Latinx,janson,0.236910482,0,0,0,0
2671,John Heartfield,220,4,1991,German,German,Male,White,Not Hispanic or Latinx,janson,0.244193278,0,0,0,0
2672,John Heartfield,220,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.229827492,0,0,0,0
2673,John Heartfield,220,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.222019389,0,0,0,0
2674,John Heartfield,220,7,2007,German,German,Male,White,Not Hispanic or Latinx,janson,0.237019988,0,0,0,0
2675,John Heartfield,220,8,2011,German,German,Male,White,Not Hispanic or Latinx,janson,0.281529643,0,0,0,0
2676,John Singer Sargent,223,7,2007,American,American,Male,White,Not Hispanic or Latinx,janson,0.403225,0,0,0,0
2677,John Singer Sargent,223,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.563386266,0,0,0,0
2678,John Singleton Copley,224,1,1963,American,American,Male,White,Not Hispanic or Latinx,janson,0.45528596,0,1,0,0
2679,John Singleton Copley,224,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.452683711,0,1,0,0
2680,John Singleton Copley,224,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.474751084,0,1,0,0
2681,John Singleton Copley,224,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.476106057,0,1,0,0
2682,John Singleton Copley,224,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.8956685513,0,1,0,0
2683,John Singleton Copley,224,5,1995,American,American,Male,White,Not Hispanic or Latinx,janson,0.529418223,0,1,0,0
2684,John Singleton Copley,224,6,2001,American,American,Male,White,Not Hispanic or Latinx,janson,1.114969222,0,1,0,0
2685,John Thomson,227,7,2007,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.324002767,0,0,0,0
2686,John Thomson,227,8,2011,Scottish,Other,Male,White,Not Hispanic or Latinx,janson,0.239839713,0,0,0,0
2687,José Clemente Orozco,228,1,1963,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.207528663,0,3,0,0
2688,José Clemente Orozco,228,1.1,1969,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.206342505,0,3,0,0
2689,José Clemente Orozco,228,2,1977,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.381714388,0,3,0,0
2690,José Clemente Orozco,228,3,1986,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.692065736,0,3,0,0
2691,José Clemente Orozco,228,4,1991,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.9935424562,0,3,0,0
2692,José Clemente Orozco,228,5,1995,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.303828685,0,3,0,0
2693,José Clemente Orozco,228,6,2001,Mexican,Other,Male,White,Hispanic or Latinx,janson,0.7747351746,0,3,0,0
2694,Josef Albers,232,5,1995,German,German,Male,White,Not Hispanic or Latinx,janson,0.26487211,1,30,0,13
2695,Josef Albers,232,6,2001,German,German,Male,White,Not Hispanic or Latinx,janson,0.5530039664,0,33,0,13
2696,Josef Sudek,233,5,1995,Czech,Other,Male,White,Not Hispanic or Latinx,janson,0.35468413,0,0,0,0
2697,Josef Sudek,233,6,2001,Czech,Other,Male,White,Not Hispanic or Latinx,janson,0.337595439,0,0,0,0
2698,Joseph Mallord William Turner,234,1,1963,British,British,Male,White,Not Hispanic or Latinx,janson,0.952716202,0,0,0,0
2699,Joseph Mallord William Turner,234,1.1,1969,British,British,Male,White,Not Hispanic or Latinx,janson,0.947270824,0,1,0,0
2700,Joseph Mallord William Turner,234,2,1977,British,British,Male,White,Not Hispanic or Latinx,janson,1.006907789,0,1,0,0
2701,Joseph Mallord William Turner,234,3,1986,British,British,Male,White,Not Hispanic or Latinx,janson,1.800763274,0,1,0,0
2702,Joseph Mallord William Turner,234,4,1991,British,British,Male,White,Not Hispanic or Latinx,janson,1.145093788,0,1,0,0
2703,Joseph Mallord William Turner,234,5,1995,British,British,Male,White,Not Hispanic or Latinx,janson,0.975381357,0,1,0,0
2704,Joseph Mallord William Turner,234,6,2001,British,British,Male,White,Not Hispanic or Latinx,janson,1.627726869,0,1,0,0
2705,Joseph Mallord William Turner,234,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,1.312340547,0,1,0,0
2706,Joseph Mallord William Turner,234,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,1.407811704,0,1,0,0
2707,Joseph Nicéphore Niépce,235,3,1986,French,French,Male,White,Not Hispanic or Latinx,janson,0.172054137,0,0,0,0
2708,Joseph Nicéphore Niépce,235,4,1991,French,French,Male,White,Not Hispanic or Latinx,janson,0.198959704,0,0,0,0
2709,Joseph Nicéphore Niépce,235,5,1995,French,French,Male,White,Not Hispanic or Latinx,janson,0.180602029,0,0,0,0
2710,Joseph Nicéphore Niépce,235,6,2001,French,French,Male,White,Not Hispanic or Latinx,janson,0.255715948,0,0,0,0
2711,Joseph Stella,237,1,1963,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.201462441,0,1,0,4
2712,Joseph Stella,237,1.1,1969,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.200310955,0,1,0,4
2713,Joseph Stella,237,2,1977,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.675670758,0,1,0,4
2714,Joseph Stella,237,3,1986,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.630417111,0,1,0,4
2715,Joseph Stella,237,4,1991,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.25779736,0,1,0,4
2716,Joseph Stella,237,5,1995,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.39315171,0,1,0,4
2717,Joseph Stella,237,6,2001,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.379794869,0,1,0,4
2718,Joseph Stella,237,7,2007,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,0.76053344,0,1,0,5
2719,Joseph Stella,237,8,2011,Italian-American,Other,Male,White,Not Hispanic or Latinx,janson,1.016253345,0,1,1,7
2720,Joseph Wright of Derby,238,7,2007,British,British,Male,White,Not Hispanic or Latinx,janson,0.846546151,0,0,0,0
2721,Joseph Wright of Derby,238,8,2011,British,British,Male,White,Not Hispanic or Latinx,janson,0.540170697,0,0,0,0
2722,Julia Margaret Cameron,243,3,1986,British,British,Female,White,Not Hispanic or Latinx,janson,0.164157121,1,5,0,0
2723,Julia Margaret Cameron,243,4,1991,British,British,Female,White,Not Hispanic or Latinx,janson,0.234330318,0,5,0,0
2724,Julia Margaret Cameron,243,5,1995,British,British,Female,White,Not Hispanic or Latinx,janson,0.229664494,0,6,0,0
2725,Julia Margaret Cameron,243,6,2001,British,British,Female,White,Not Hispanic or Latinx,janson,0.212256834,0,7,0,0
2726,Julia Margaret Cameron,243,7,2007,British,British,Female,White,Not Hispanic or Latinx,janson,0.552292141,0,7,0,0
2727,Julia Margaret Cameron,243,8,2011,British,British,Female,White,Not Hispanic or Latinx,janson,0.537554858,0,7,0,0
2728,Julian Schnabel,244,8,2011,American,American,Male,White,Not Hispanic or Latinx,janson,0.531015261,0,0,0,6
2729,Karel Appel,247,3,1986,Dutch,Other,Male,White,Not Hispanic or Latinx,janson,0.828010534,0,8,0,0
2730,Karel Appel,247,4,1991,Dutch,Other,Male,White,Not Hispanic or Latinx,janson,0.308132465,1,11,0,0
2731,Karel Appel,247,5,1995,Dutch,Other,Male,White,Not Hispanic or Latinx,janson,0.286224877,1,14,0,0
2732,Käthe Kollwitz,249,4,1991,German,German,Female,White,Not Hispanic or Latinx,janson,0.5784822967,0,2,0,0
2733,Käthe Kollwitz,249,5,1995,German,German,Female,White,Not Hispanic or Latinx,janson,0.206355748,1,3,0,0
2734,Käthe Kollwitz,249,6,2001,German,German,Female,White,Not Hispanic or Latinx,janson,0.5432382662,0,3,0,0
2735,Käthe Kollwitz,249,7,2007,German,German,Female,White,Not Hispanic or Latinx,janson,0.338877145,0,4,0,0
2736,Käthe Kollwitz,249,8,2011,German,German,Female,White,Not Hispanic or Latinx,janson,0.34970494,0,4,0,0
2737,Kay WalkingStick,251,5,1995,American,American,Female,American Indian or Alaska Native,Not Hispanic or Latinx,janson,0.397063667,0,0,0,0
2738,Kay WalkingStick,251,6,2001,American,American,Female,American Indian or Alaska Native,Not Hispanic or Latinx,janson,0.383573922,0,0,0,0
2739,Kazimir Malevich,252,3,1986,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.6799689901,0,1,0,0
2740,Kazimir Malevich,252,4,1991,Russian,Other,Male,White,Not Hispanic or Latinx,janson,1.043050141,0,2,0,0
2741,Kazimir Malevich,252,5,1995,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.577665696,0,3,0,0
2742,Kazimir Malevich,252,6,2001,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.7430618724,0,3,0,0
2743,Kazimir Malevich,252,7,2007,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.514459483,0,3,0,0
2744,Kazimir Malevich,252,8,2011,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.588563713,0,3,0,0
2745,Kenneth J. Butler,254,1.1,1969,American,American,Male,White,Not Hispanic or Latinx,janson,0.214596205,0,0,0,0
2746,Kenneth J. Butler,254,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.257335543,0,0,0,0
2747,Larry Rivers,257,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.753531255,0,0,0,14
2748,Larry Rivers,257,3,1986,American,American,Male,White,Not Hispanic or Latinx,janson,0.779620308,0,1,0,14
2749,Larry Rivers,257,4,1991,American,American,Male,White,Not Hispanic or Latinx,janson,0.30405124,0,1,0,14
2750,Larry Rivers' family member,258,2,1977,American,American,Male,White,Not Hispanic or Latinx,janson,0.196630748,0,0,0,0
2751,László Moholy-Nagy,259,3,1986,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.282276318,0,4,0,1
2752,László Moholy-Nagy,259,4,1991,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.285685729,0,4,0,1
2753,László Moholy-Nagy,259,5,1995,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.262753133,0,4,0,1
2754,László Moholy-Nagy,259,6,2001,Hungarian,Other,Male,White,Not Hispanic or Latinx,janson,0.4610278216,0,4,0,1
2755,Lee Krasner,260,3,1986,American,American,Female,White,Not Hispanic or Latinx,janson,0.212379325,0,3,0,3
2756,Lee Krasner,260,4,1991,American,American,Female,White,Not Hispanic or Latinx,janson,0.2312694,0,3,0,3
2757,Lee Krasner,260,5,1995,American,American,Female,White,Not Hispanic or Latinx,janson,0.217113631,0,3,0,3
2758,Lee Krasner,260,6,2001,American,American,Female,White,Not Hispanic or Latinx,janson,0.214146361,0,3,0,3
2759,Leon Bakst,261,6,2001,Russian,Other,Male,White,Not Hispanic or Latinx,janson,0.326258279,0,10,0,0
2760,Liubov Popova,264,3,1986,Russian,Other,Female,White,Not Hispanic or Latinx,janson,0.27622754,0,0,0,0
2761,Liubov Popova,264,4,1991,Russian,Other,Female,White,Not Hispanic or Latinx,janson,0.258477564,1,1,0,0
2762,Liubov Popova,264,5,1995,Russian,Other,Female,White,Not Hispanic or Latinx,janson,0.238955393,0,1,0,0
